total_amount,loan_lenght,month_pay,debt_income_ratio,month_income,fico_score,open_credit_lines,tot_credit_lines,rev_credit_bal,inquiries_6_month,del_last_2yrs,public_records,employ_length,status,home_any,home_mortage,home_none,home_own,home_rent
35000,60,893.54,14.14,10000.0,695.0,11.0,24.0,29965.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
35000,60,893.54,19.67,7000.0,732.0,11.0,28.0,11271.0,1.0,0.0,0.0,10.0,0,0,0,0,0,1
35000,60,893.54,10.55,13629.68,695.0,11.0,17.0,6948.0,0.0,0.0,1.0,2.0,0,0,1,0,0,0
35000,60,893.54,5.84,13858.33,695.0,12.0,18.0,4866.0,3.0,1.0,0.0,2.0,0,0,1,0,0,0
25000,36,893.66,23.58,6166.67,695.0,23.0,44.0,41098.0,3.0,0.0,0.0,2.0,0,0,0,0,0,1
25000,36,893.69,8.75,11250.0,695.0,4.0,24.0,23062.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1
24000,36,893.85,2.35,10000.0,669.0,3.0,16.0,366.0,0.0,2.0,0.0,9.0,0,0,0,0,0,1
25000,36,894.61,12.76,22083.33,695.0,12.0,48.0,35172.0,0.0,0.0,0.0,5.0,1,0,1,0,0,0
25000,36,894.69,15.29,4166.67,695.0,11.0,16.0,11395.0,2.0,0.0,0.0,6.0,0,0,1,0,0,0
25475,36,895.5,20.29,5250.0,695.0,6.0,18.0,23742.0,0.0,0.0,0.0,4.986808401639344,0,0,0,0,0,1
25000,36,895.56,18.8,8000.0,669.0,9.0,29.0,14706.0,0.0,2.0,0.0,3.0,0,0,1,0,0,0
28800,36,895.73,4.27,7416.67,790.0,13.0,21.0,351.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1
33600,60,895.82,13.56,20000.0,695.0,12.0,26.0,17285.0,0.0,2.0,0.0,2.0,0,0,1,0,0,0
24925,36,895.86,21.21,5416.67,669.0,14.0,39.0,27574.0,2.0,0.0,0.0,6.0,0,0,0,0,0,1
24925,36,895.86,14.34,8333.33,669.0,14.0,38.0,7197.0,2.0,0.0,0.0,7.0,0,0,1,0,0,0
25000,36,896.19,2.47,11666.67,732.0,3.0,16.0,14556.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
35000,60,896.22,18.44,8666.67,695.0,6.0,22.0,30490.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0
35000,60,896.22,14.23,6666.67,695.0,8.0,17.0,35623.0,0.0,0.0,0.0,4.986808401639344,0,0,1,0,0,0
35000,60,896.22,10.58,8666.67,695.0,8.0,15.0,5067.0,2.0,1.0,0.0,8.0,0,0,0,0,0,1
35000,60,896.22,4.96,13333.33,695.0,8.0,17.0,936.0,0.0,1.0,0.0,10.0,0,0,1,0,0,0
35000,60,896.22,10.19,4416.67,732.0,9.0,20.0,36328.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0
35000,60,896.22,4.56,17083.33,695.0,11.0,27.0,17404.0,1.0,0.0,0.0,3.0,0,0,1,0,0,0
35000,60,896.22,11.04,7083.33,695.0,11.0,24.0,1980.0,2.0,0.0,0.0,3.0,0,0,1,0,0,0
35000,60,896.22,19.94,6250.0,732.0,23.0,54.0,15686.0,1.0,0.0,0.0,10.0,0,0,1,0,0,0
27400,36,896.92,18.5,9000.0,770.0,16.0,38.0,9022.0,1.0,0.0,0.0,6.0,0,0,1,0,0,0
25000,36,897.06,3.94,9416.67,669.0,10.0,33.0,31852.0,3.0,1.0,0.0,10.0,1,0,1,0,0,0
32000,60,897.33,5.44,9000.0,669.0,4.0,21.0,18361.0,0.0,2.0,0.0,10.0,0,0,0,0,0,1
25000,36,897.43,22.89,5591.67,695.0,9.0,25.0,33909.0,0.0,0.0,0.0,4.0,0,0,1,0,0,0
25000,36,897.43,10.82,6700.0,695.0,10.0,41.0,6176.0,0.0,2.0,0.0,10.0,0,0,1,0,0,0
25000,36,897.43,17.13,5750.0,695.0,11.0,28.0,14701.0,0.0,0.0,0.0,10.0,0,0,0,0,0,1
27525,36,897.75,15.42,6672.5,732.0,15.0,39.0,52856.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0
27575,36,898.21,12.27,4500.0,732.0,8.0,16.0,13057.0,1.0,0.0,0.0,1.0,0,0,1,0,0,0
24000,36,898.27,16.62,10416.67,770.0,6.0,34.0,0.0,9.0,0.0,0.0,0.0,0,0,1,0,0,0
25000,36,898.31,12.88,5542.0,695.0,6.0,15.0,9978.0,1.0,0.0,1.0,5.0,0,0,0,0,0,1
25000,36,898.31,14.0,8833.33,695.0,7.0,31.0,28282.0,0.0,0.0,0.0,1.0,1,0,1,0,0,0
25000,36,898.55,3.56,4583.33,695.0,6.0,7.0,5341.0,5.0,0.0,0.0,2.0,1,0,0,0,0,1
34000,60,899.1,15.59,20250.0,695.0,20.0,39.0,66106.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0
25475,36,899.28,16.84,4400.0,695.0,12.0,21.0,27625.0,0.0,0.0,0.0,7.0,0,0,1,0,0,0
25600,36,899.52,18.01,10166.67,695.0,10.0,43.0,34759.0,2.0,0.0,0.0,2.0,0,0,0,0,0,1
28000,36,900.33,21.26,8166.67,732.0,10.0,28.0,31168.0,0.0,0.0,0.0,8.0,0,0,1,0,0,0
28000,36,900.33,16.24,4666.67,732.0,11.0,39.0,23385.0,0.0,0.0,0.0,10.0,0,0,0,0,1,0
25000,36,900.53,13.19,27500.0,732.0,12.0,22.0,34731.0,9.0,0.0,0.0,2.0,0,0,1,0,0,0
25000,36,900.53,15.12,23750.0,669.0,17.0,28.0,165867.0,0.0,0.0,0.0,5.0,0,0,1,0,0,0
35000,60,900.62,11.56,16666.67,695.0,9.0,39.0,27228.0,2.0,0.0,0.0,6.0,0,0,1,0,0,0
35000,60,901.01,13.82,6250.0,732.0,4.0,15.0,35846.0,0.0,0.0,0.0,5.0,0,0,0,0,0,1
35000,60,901.01,10.53,10833.33,732.0,6.0,21.0,33446.0,2.0,0.0,0.0,2.0,0,0,1,0,0,0
35000,60,901.01,4.19,7500.0,732.0,6.0,13.0,14203.0,1.0,0.0,0.0,10.0,0,0,1,0,0,0
35000,60,901.01,7.77,14166.67,732.0,7.0,37.0,42625.0,2.0,1.0,0.0,6.0,0,0,1,0,0,0
35000,60,901.01,12.08,18333.33,732.0,8.0,22.0,14165.0,1.0,0.0,0.0,9.0,0,0,1,0,0,0
35000,60,901.01,16.4,9166.67,732.0,10.0,35.0,11166.0,1.0,0.0,0.0,10.0,0,0,1,0,0,0
35000,60,901.01,12.0,11666.67,732.0,12.0,20.0,30999.0,1.0,0.0,0.0,3.0,0,0,0,0,0,1
35000,60,901.01,20.66,7133.5,732.0,12.0,14.0,14249.0,1.0,0.0,0.0,10.0,0,0,0,0,0,1
35000,60,901.01,24.84,8666.67,732.0,13.0,48.0,53288.0,3.0,0.0,0.0,4.0,0,0,0,0,0,1
35000,60,901.01,11.16,10000.0,732.0,13.0,30.0,35809.0,1.0,0.0,0.0,10.0,0,0,1,0,0,0
35000,60,901.01,11.45,9583.33,732.0,13.0,36.0,28541.0,1.0,0.0,0.0,5.0,0,0,1,0,0,0
35000,60,901.01,6.17,20666.67,732.0,14.0,29.0,89144.0,2.0,0.0,0.0,6.0,0,0,1,0,0,0
35000,60,901.01,22.72,6666.67,732.0,15.0,41.0,13415.0,1.0,0.0,0.0,10.0,0,0,1,0,0,0
25000,36,901.06,12.99,6666.67,669.0,7.0,33.0,35251.0,6.0,1.0,0.0,10.0,0,0,1,0,0,0
25000,36,901.31,8.92,6666.67,669.0,18.0,27.0,19505.0,1.0,0.0,0.0,10.0,1,0,1,0,0,0
25000,36,902.06,17.64,29166.67,650.0,17.0,37.0,44827.0,14.0,0.0,0.0,5.0,1,0,1,0,0,0
29000,36,902.22,5.03,5583.33,770.0,8.0,27.0,7351.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0
28000,36,902.3,2.14,9583.33,770.0,3.0,8.0,16941.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1
28000,36,902.3,13.27,7333.33,770.0,5.0,6.0,17158.0,4.0,0.0,0.0,10.0,0,0,0,0,0,1
28000,36,902.3,9.0,20833.33,732.0,6.0,14.0,3926.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1
28000,36,902.3,24.97,9166.67,732.0,10.0,28.0,28658.0,0.0,0.0,0.0,6.0,0,0,0,0,1,0
28000,36,902.3,10.0,33333.33,732.0,13.0,25.0,9722.0,0.0,0.0,0.0,5.0,0,0,1,0,0,0
28000,36,902.3,15.95,10416.67,732.0,14.0,22.0,66538.0,0.0,0.0,0.0,3.0,0,0,0,0,1,0
25000,36,902.31,17.04,27500.0,695.0,11.0,34.0,79576.0,0.0,0.0,0.0,3.0,0,0,1,0,0,0
25000,36,902.5,4.93,7083.33,732.0,4.0,8.0,2036.0,2.0,0.0,1.0,1.0,1,1,0,0,0,0
24250,36,902.54,15.19,12500.0,695.0,4.0,10.0,9943.0,4.0,0.0,0.0,4.0,1,0,0,0,0,1
24000,36,902.54,20.92,9954.17,669.0,14.0,33.0,45414.0,0.0,1.0,0.0,10.0,0,0,1,0,0,0
25000,36,902.94,9.6,7666.67,669.0,8.0,28.0,7297.0,2.0,0.0,0.0,9.0,0,0,1,0,0,0
25000,36,902.94,9.92,4416.67,669.0,10.0,20.0,6588.0,2.0,0.0,0.0,1.0,0,0,0,0,0,1
25000,36,902.94,8.6,25000.0,669.0,12.0,33.0,38436.0,0.0,1.0,0.0,5.0,0,0,0,0,0,1
25000,36,902.94,14.36,23750.0,669.0,15.0,33.0,34723.0,3.0,3.0,0.0,10.0,0,0,1,0,0,0
25000,36,902.94,20.97,7500.0,669.0,17.0,39.0,34583.0,0.0,0.0,0.0,3.0,0,0,0,0,0,1
28000,36,903.35,15.65,10400.0,732.0,14.0,28.0,40868.0,0.0,0.0,0.0,4.0,0,0,1,0,0,0
25000,36,903.69,17.07,6033.33,695.0,4.0,22.0,9769.0,0.0,2.0,0.0,4.0,0,0,1,0,0,0
35000,60,903.88,16.52,7916.67,695.0,8.0,37.0,561.0,2.0,0.0,0.0,0.0,0,0,1,0,0,0
35000,60,903.88,3.25,10833.33,695.0,11.0,53.0,99967.0,1.0,1.0,0.0,10.0,0,0,0,0,1,0
24875,36,904.17,16.12,25000.0,695.0,9.0,32.0,47393.0,1.0,3.0,0.0,10.0,0,0,1,0,0,0
26000,36,904.75,11.96,6666.67,695.0,10.0,20.0,28673.0,2.0,0.0,0.0,5.0,0,0,1,0,0,0
25000,36,904.88,21.02,5833.33,669.0,9.0,25.0,37893.0,3.0,0.0,0.0,10.0,1,0,1,0,0,0
25000,36,904.88,16.37,8833.33,669.0,10.0,30.0,22792.0,2.0,0.0,0.0,5.0,0,0,1,0,0,0
25000,36,904.88,19.75,8333.33,669.0,18.0,41.0,73999.0,1.0,0.0,0.0,8.0,1,0,1,0,0,0
28500,36,904.97,12.07,5980.0,732.0,12.0,29.0,24903.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
27800,36,905.54,3.91,4583.33,732.0,7.0,7.0,2938.0,1.0,0.0,0.0,3.0,0,0,1,0,0,0
26500,36,905.58,21.6,4583.33,695.0,16.0,31.0,24776.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1
25000,36,906.95,0.32,12750.0,695.0,8.0,28.0,0.0,2.0,0.0,0.0,3.0,0,0,1,0,0,0
25000,36,906.95,11.14,9270.0,695.0,11.0,24.0,27556.0,0.0,0.0,0.0,7.0,0,0,0,0,0,1
25000,36,906.95,14.98,5833.33,695.0,13.0,24.0,23026.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
25000,36,907.58,20.22,7041.67,669.0,13.0,26.0,37458.0,0.0,0.0,0.0,10.0,0,0,0,0,0,1
25000,36,907.6,7.28,19583.33,669.0,12.0,52.0,28897.0,1.0,1.0,0.0,2.0,1,0,0,0,0,1
25000,36,907.6,15.2,9666.67,669.0,17.0,30.0,16791.0,2.0,1.0,1.0,10.0,1,0,1,0,0,0
25000,36,907.6,11.99,28333.33,770.0,26.0,41.0,5011.0,7.0,0.0,0.0,2.0,0,0,1,0,0,0
35000,60,907.73,12.27,10666.67,695.0,7.0,14.0,29759.0,0.0,0.0,0.0,10.0,0,0,0,0,0,1
35000,60,907.73,13.27,8486.44,695.0,14.0,27.0,21115.0,0.0,0.0,0.0,7.0,0,0,1,0,0,0
28600,36,908.15,27.73,6773.67,732.0,16.0,33.0,52450.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0
35000,60,908.5,13.06,5000.0,732.0,7.0,35.0,20839.0,0.0,0.0,0.0,4.0,0,0,1,0,0,0
35000,60,908.5,6.05,6250.0,732.0,7.0,39.0,0.0,3.0,1.0,0.0,10.0,0,0,1,0,0,0
35000,60,908.5,11.0,5416.67,695.0,8.0,15.0,28513.0,1.0,0.0,0.0,10.0,0,0,1,0,0,0
35000,60,908.5,14.09,5848.0,695.0,8.0,15.0,7091.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0
35000,60,908.5,8.77,8916.67,695.0,8.0,17.0,11716.0,1.0,0.0,0.0,9.0,0,0,0,0,1,0
35000,60,908.5,16.94,6250.0,695.0,9.0,24.0,19986.0,0.0,0.0,0.0,2.0,0,0,1,0,0,0
35000,60,908.5,24.83,8208.33,695.0,12.0,36.0,20903.0,2.0,0.0,0.0,10.0,0,0,1,0,0,0
35000,60,908.5,24.74,12500.0,695.0,12.0,32.0,17963.0,1.0,0.0,0.0,10.0,0,0,1,0,0,0
35000,60,908.5,17.82,7083.33,695.0,13.0,24.0,17184.0,0.0,0.0,0.0,3.0,0,0,1,0,0,0
35000,60,908.5,13.37,16000.0,695.0,14.0,28.0,17147.0,2.0,0.0,1.0,4.986808401639344,0,0,1,0,0,0
35000,60,908.5,18.06,10416.67,732.0,15.0,43.0,60051.0,1.0,0.0,0.0,10.0,0,0,1,0,0,0
35000,60,908.5,6.16,33333.33,695.0,18.0,58.0,58644.0,1.0,1.0,0.0,6.0,0,0,0,0,1,0
25000,36,909.25,10.04,4500.0,669.0,11.0,12.0,1066.0,0.0,0.0,0.0,5.0,1,0,0,0,0,1
24000,36,910.13,8.05,9166.67,669.0,16.0,23.0,20780.0,1.0,0.0,0.0,10.0,0,0,1,0,0,0
25000,36,910.44,24.97,10000.0,669.0,22.0,29.0,96565.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0
28000,36,911.26,12.6,16833.33,770.0,10.0,27.0,101716.0,2.0,0.0,0.0,7.0,0,0,1,0,0,0
28250,36,911.42,19.51,5416.67,770.0,8.0,28.0,2524.0,0.0,0.0,0.0,6.0,0,0,0,0,0,1
25000,36,911.61,18.3,5917.25,669.0,15.0,31.0,18307.0,3.0,0.0,0.0,4.0,0,0,1,0,0,0
32000,60,911.69,17.65,6666.67,669.0,12.0,30.0,22628.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0
28000,36,912.06,6.62,15000.0,790.0,10.0,39.0,9857.0,6.0,0.0,0.0,10.0,0,0,1,0,0,0
28000,36,912.06,7.43,6666.67,732.0,11.0,39.0,6430.0,3.0,0.0,0.0,2.0,0,0,0,0,0,1
25000,36,912.27,19.45,6416.67,669.0,9.0,31.0,11239.0,4.0,0.0,0.0,7.0,0,0,0,0,0,1
25000,36,912.27,15.21,18750.0,669.0,14.0,54.0,69535.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0
30000,36,912.53,16.28,10916.67,770.0,12.0,43.0,3027.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
30000,36,912.53,15.09,8750.0,790.0,15.0,39.0,3784.0,0.0,0.0,0.0,6.0,0,0,0,0,0,1
25500,36,912.58,8.93,6250.0,695.0,6.0,13.0,7736.0,1.0,0.0,0.0,2.0,0,0,1,0,0,0
28000,36,913.25,13.19,10000.0,770.0,9.0,37.0,12023.0,5.0,0.0,0.0,10.0,0,0,1,0,0,0
27500,36,913.27,13.45,7083.33,732.0,7.0,43.0,30955.0,0.0,0.0,0.0,2.0,0,0,0,0,1,0
35000,60,913.52,24.23,6500.0,695.0,7.0,19.0,42715.0,1.0,0.0,0.0,10.0,0,0,1,0,0,0
35000,60,913.52,16.5,5416.67,695.0,9.0,25.0,6829.0,0.0,1.0,0.0,10.0,1,0,1,0,0,0
35000,60,913.52,19.46,11250.0,695.0,9.0,28.0,19731.0,0.0,0.0,0.0,7.0,0,0,1,0,0,0
35000,60,913.52,6.67,29166.67,695.0,10.0,17.0,51106.0,0.0,0.0,0.0,10.0,0,0,0,0,1,0
35000,60,913.52,19.98,8333.33,695.0,10.0,21.0,13770.0,0.0,0.0,0.0,6.0,0,0,0,0,0,1
35000,60,913.52,10.7,12500.0,695.0,11.0,17.0,14811.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1
35000,60,913.52,22.88,10000.0,695.0,16.0,38.0,115836.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0
35000,60,913.52,19.43,11916.67,695.0,17.0,46.0,47608.0,1.0,0.0,0.0,10.0,0,0,1,0,0,0
26000,36,913.57,9.75,6500.0,695.0,15.0,29.0,23802.0,1.0,0.0,0.0,1.0,0,0,1,0,0,0
25000,36,913.63,18.18,7916.67,669.0,11.0,25.0,15109.0,1.0,0.0,0.0,10.0,0,0,1,0,0,0
25000,36,913.63,18.59,10416.67,695.0,14.0,30.0,182893.0,2.0,0.0,0.0,10.0,0,0,1,0,0,0
25000,36,913.63,11.64,6666.67,695.0,18.0,39.0,33761.0,4.0,0.0,0.0,9.0,1,0,1,0,0,0
25000,36,914.42,6.76,8333.33,695.0,12.0,32.0,38898.0,3.0,1.0,0.0,2.0,0,0,1,0,0,0
25000,36,914.42,19.3,10416.67,695.0,13.0,48.0,26339.0,2.0,0.0,0.0,5.0,0,0,1,0,0,0
35000,60,914.87,8.71,9166.67,669.0,14.0,35.0,10557.0,2.0,0.0,0.0,10.0,0,0,1,0,0,0
35000,60,914.87,19.57,7327.42,669.0,18.0,45.0,6761.0,1.0,1.0,0.0,10.0,0,0,0,0,0,1
33600,60,915.82,17.94,8700.0,669.0,13.0,34.0,16585.0,2.0,1.0,0.0,10.0,0,0,1,0,0,0
35000,60,916.03,11.15,9166.67,695.0,6.0,23.0,10896.0,3.0,1.0,0.0,10.0,0,0,1,0,0,0
35000,60,916.03,11.29,20833.33,695.0,6.0,23.0,58759.0,1.0,0.0,0.0,2.0,0,0,0,0,0,1
35000,60,916.03,20.89,6376.65,732.0,8.0,28.0,23691.0,1.0,0.0,0.0,10.0,0,0,1,0,0,0
35000,60,916.03,23.55,5744.58,695.0,8.0,22.0,19488.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1
35000,60,916.03,20.79,9166.67,695.0,8.0,25.0,15733.0,2.0,1.0,0.0,10.0,0,0,1,0,0,0
35000,60,916.03,18.11,11416.67,695.0,9.0,20.0,32568.0,0.0,0.0,0.0,10.0,0,0,0,0,1,0
35000,60,916.03,8.78,24166.67,695.0,10.0,24.0,22384.0,1.0,0.0,0.0,1.0,0,0,0,0,0,1
35000,60,916.03,11.94,10000.0,695.0,11.0,15.0,19204.0,0.0,0.0,0.0,3.0,0,0,1,0,0,0
35000,60,916.03,19.17,5833.33,695.0,13.0,38.0,26683.0,2.0,0.0,0.0,3.0,0,0,1,0,0,0
35000,60,916.03,16.9,6000.0,695.0,15.0,23.0,27592.0,0.0,2.0,0.0,7.0,0,0,1,0,0,0
35000,60,916.03,21.97,7500.0,695.0,15.0,27.0,39396.0,1.0,0.0,0.0,10.0,0,0,1,0,0,0
35000,60,916.03,16.72,15416.67,695.0,16.0,37.0,26640.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0
35000,60,916.03,11.41,18333.33,695.0,16.0,26.0,4808.0,0.0,0.0,0.0,8.0,0,0,1,0,0,0
35000,60,916.03,11.72,16250.0,695.0,17.0,27.0,29573.0,2.0,0.0,0.0,8.0,0,0,0,0,0,1
35000,60,916.03,11.23,15000.0,695.0,18.0,54.0,41044.0,0.0,0.0,0.0,3.0,0,0,1,0,0,0
27000,36,916.13,19.59,6916.67,732.0,3.0,5.0,27705.0,0.0,0.0,0.0,5.0,0,0,0,0,0,1
28000,36,916.56,15.49,12249.17,732.0,16.0,30.0,44851.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
28000,36,916.56,3.69,21666.67,732.0,18.0,30.0,35766.0,4.0,0.0,0.0,10.0,0,0,0,0,1,0
25000,36,916.78,7.49,4166.67,695.0,3.0,9.0,2756.0,3.0,0.0,1.0,6.0,0,0,0,0,0,1
25000,36,916.91,6.67,9500.0,669.0,7.0,26.0,14478.0,0.0,1.0,0.0,10.0,0,0,0,0,0,1
25000,36,916.91,9.84,5113.75,669.0,11.0,24.0,4801.0,1.0,0.0,0.0,4.0,1,0,1,0,0,0
25000,36,916.95,16.03,7916.67,695.0,2.0,3.0,33894.0,0.0,0.0,0.0,3.0,0,0,0,0,0,1
25000,36,916.95,12.88,9167.0,669.0,9.0,25.0,29007.0,3.0,1.0,0.0,4.0,0,0,0,0,0,1
25000,36,916.95,11.82,5416.67,669.0,11.0,23.0,10556.0,5.0,0.0,0.0,6.0,1,0,1,0,0,0
25000,36,916.95,14.43,19166.67,669.0,19.0,44.0,39476.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0
26000,36,917.81,17.37,9166.67,695.0,10.0,25.0,56750.0,1.0,0.0,0.0,5.0,0,0,0,0,0,1
26000,36,917.81,23.97,8600.0,695.0,15.0,25.0,28589.0,3.0,0.0,1.0,6.0,0,0,1,0,0,0
27050,36,917.82,21.34,5000.0,695.0,7.0,16.0,5841.0,0.0,0.0,0.0,4.0,0,0,0,0,0,1
25000,36,918.02,18.54,12333.33,669.0,9.0,38.0,46031.0,1.0,1.0,0.0,9.0,1,0,1,0,0,0
25000,36,918.02,17.56,5791.67,790.0,30.0,59.0,190050.0,3.0,0.0,0.0,10.0,1,0,1,0,0,0
28000,36,918.15,8.6,12600.0,790.0,8.0,31.0,32817.0,0.0,0.0,0.0,10.0,0,0,0,0,0,1
25000,36,920.08,14.77,7666.67,669.0,16.0,45.0,32917.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0
29000,36,920.85,23.56,7333.33,732.0,8.0,22.0,18223.0,0.0,0.0,0.0,2.0,0,0,1,0,0,0
29175,36,920.85,12.71,8583.33,790.0,18.0,50.0,14367.0,2.0,0.0,0.0,4.0,0,0,1,0,0,0
30000,36,921.11,7.81,7787.5,770.0,7.0,17.0,2128.0,0.0,0.0,0.0,3.0,0,0,1,0,0,0
30000,36,921.11,8.37,6666.67,790.0,7.0,9.0,3506.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
30000,36,921.11,15.4,5125.0,770.0,8.0,25.0,3051.0,0.0,0.0,0.0,5.0,0,0,1,0,0,0
30000,36,921.11,6.57,23833.33,770.0,10.0,42.0,14326.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0
30000,36,921.11,13.27,10000.0,790.0,11.0,25.0,10104.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0
30000,36,921.11,18.65,7419.0,770.0,17.0,36.0,15300.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
30000,36,921.11,7.48,10048.83,770.0,19.0,50.0,48312.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0
30000,36,921.11,7.56,7833.33,790.0,21.0,39.0,8721.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0
32850,60,921.16,17.42,5475.0,669.0,19.0,47.0,29748.0,2.0,0.0,0.0,1.0,0,0,1,0,0,0
35000,60,921.26,5.44,11395.83,695.0,7.0,24.0,7389.0,3.0,0.0,0.0,10.0,0,0,1,0,0,0
35000,60,921.26,9.64,10166.67,695.0,9.0,28.0,31378.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0
35000,60,921.26,19.62,6250.0,695.0,9.0,25.0,36167.0,0.0,0.0,0.0,8.0,0,0,0,0,0,1
25000,36,921.6,16.57,6011.33,669.0,3.0,15.0,13567.0,0.0,0.0,0.0,7.0,0,0,0,0,0,1
25000,36,921.6,21.94,6250.0,669.0,11.0,25.0,6439.0,1.0,0.0,1.0,5.0,1,0,1,0,0,0
25000,36,921.6,14.83,8083.33,669.0,13.0,34.0,15895.0,1.0,0.0,0.0,8.0,0,0,0,0,0,1
25000,36,921.72,21.68,7666.67,669.0,9.0,38.0,24430.0,0.0,0.0,0.0,2.0,0,0,1,0,0,0
25000,36,921.72,14.43,10000.0,732.0,26.0,52.0,2560.0,2.0,1.0,0.0,3.0,0,0,1,0,0,0
35000,60,922.23,11.02,12500.0,695.0,5.0,43.0,0.0,2.0,2.0,0.0,4.0,0,0,1,0,0,0
35000,60,922.23,20.32,7525.0,695.0,14.0,29.0,53056.0,0.0,0.0,0.0,4.0,0,0,0,0,0,1
25000,36,922.42,19.81,8750.0,669.0,12.0,39.0,20622.0,5.0,0.0,0.0,2.0,0,0,1,0,0,0
34475,60,923.0,10.7,6250.0,732.0,5.0,24.0,3837.0,0.0,0.0,0.0,7.0,0,0,0,0,0,1
25975,36,924.66,21.58,6666.67,695.0,24.0,60.0,57287.0,1.0,0.0,0.0,5.0,0,0,1,0,0,0
25000,36,924.77,12.73,8333.33,669.0,18.0,28.0,36644.0,1.0,0.0,0.0,4.0,0,0,0,0,0,1
35000,60,925.54,11.2,14583.33,732.0,3.0,26.0,28240.0,2.0,0.0,0.0,7.0,0,0,1,0,0,0
35000,60,925.54,14.22,5416.67,732.0,5.0,17.0,45819.0,0.0,0.0,0.0,2.0,0,0,1,0,0,0
35000,60,925.54,20.45,5833.33,695.0,5.0,11.0,23538.0,0.0,0.0,0.0,8.0,0,0,0,0,0,1
35000,60,925.54,3.85,25000.0,695.0,5.0,23.0,77145.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1
35000,60,925.54,9.41,5750.0,695.0,7.0,17.0,22921.0,2.0,0.0,0.0,4.0,0,0,1,0,0,0
35000,60,925.54,10.9,9166.67,695.0,7.0,18.0,17566.0,0.0,1.0,0.0,5.0,0,0,1,0,0,0
35000,60,925.54,15.36,17000.0,695.0,9.0,19.0,33359.0,3.0,0.0,0.0,10.0,0,0,0,0,1,0
35000,60,925.54,22.64,6083.33,695.0,10.0,15.0,22669.0,0.0,0.0,0.0,9.0,0,0,0,0,0,1
35000,60,925.54,12.13,6750.0,695.0,10.0,26.0,39167.0,1.0,0.0,0.0,4.0,0,0,0,0,0,1
35000,60,925.54,23.18,5750.0,695.0,11.0,19.0,19484.0,1.0,0.0,0.0,10.0,0,0,1,0,0,0
35000,60,925.54,9.11,11000.0,695.0,11.0,29.0,13823.0,2.0,0.0,1.0,10.0,0,0,1,0,0,0
35000,60,925.54,21.23,14166.67,695.0,12.0,29.0,31313.0,2.0,0.0,0.0,5.0,0,0,1,0,0,0
35000,60,925.54,16.62,9583.33,695.0,12.0,25.0,13892.0,1.0,0.0,0.0,7.0,0,0,1,0,0,0
35000,60,925.54,20.21,11250.0,695.0,13.0,31.0,56470.0,2.0,0.0,0.0,10.0,0,0,1,0,0,0
35000,60,925.54,16.07,11041.67,695.0,15.0,22.0,25584.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0
35000,60,925.54,13.65,6250.0,695.0,15.0,32.0,17703.0,1.0,0.0,0.0,6.0,0,0,1,0,0,0
25000,36,925.79,19.73,6250.0,669.0,8.0,20.0,18443.0,0.0,1.0,0.0,3.0,0,0,1,0,0,0
25000,36,925.79,13.02,13750.0,669.0,15.0,48.0,48348.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0
28000,36,926.13,8.37,14583.33,732.0,8.0,34.0,15650.0,1.0,0.0,0.0,4.0,0,0,1,0,0,0
28000,36,926.13,7.51,5166.67,732.0,8.0,30.0,16813.0,4.0,1.0,0.0,10.0,0,0,1,0,0,0
